,1000,10000,10000000,50000000,100000000,200000000,300000000
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.16349448039588887,0.19348837209302325,0.5105543544398846,0.5261231847500176,0.45745632937015496,0.5400989213733818,0.5149647499349845
4,0.07631485429992893,0.07977499360777295,0.35959469317042037,0.4037294356385757,0.3551514573182005,0.3842579437073305,0.4325919534754819
8,0.01657533189255943,0.019228398866017498,0.20620954163747215,0.3270083268435871,0.32866440450460194,0.4021324661095287,0.4205345371057936
16,0.005233720023396375,0.006318859364873623,0.15716360868456292,0.29806432237632413,0.2666686370606022,0.3343306971037559,0.3709559402367004
32,0.0019187812723373838,0.0019084903352092,0.09686572773181899,0.18357223927025096,0.15377698584856936,0.21114686530648444,0.20918555910505662
64,0.0008928868414050025,0.0013572770933389015,0.03761153731707689,0.08983969980744227,0.11225350774539139,0.13759188549804605,0.12253183764164235
128,0.00010657356677783072,0.00019830777366472766,0.015722977692582484,0.044107903263601034,0.03446865507149737,0.05522539801754845,0.05763259451578601
